url,name,Parking Spaces,Floor Size,Garden,Listing Number,Type of Property,Listing Date,Pets Allowed,Reception Rooms,Erf Size,Pool,price2,address,days_since_listing,Bedrooms2,Bathrooms2,Garages,Parking
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114633592,4 Bedroom House for Sale,4.0,220.0,No,114633592.0,House,2024-07-08,Yes,2.0,249.0,No,3995000,Sandown,30,4.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114628347,1 Bedroom Apartment / Flat for Sale,1.0,,No,114628347.0,Apartment / Flat,2024-07-07,Yes,0.0,,Yes,995000,Sandown,31,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114397249,4 Bedroom House for Sale,3.0,,Yes,114397249.0,House,2024-05-13,Yes,0.0,250.0,No,3775000,Sandown,86,4.0,3.0,2.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114533076,5 Bedroom House for Sale,0.0,364.0,Yes,114533076.0,House,2024-06-13,Yes,0.0,544.0,No,6500000,Sandown,55,5.0,5.0,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114693607,Townhouse for Sale,0.0,,No,114693607.0,Townhouse,2024-07-22,,0.0,,No,2929500,Sandown,16,,,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114598659,4 Bedroom House for Sale,5.0,241.0,Yes,114598659.0,House,2024-07-01,Yes,0.0,386.0,No,4495000,Sandown,37,4.0,3.0,2.0,3.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114598827,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114598827.0,Apartment / Flat,2024-07-01,,0.0,113.0,No,1879500,Sandown,37,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114571065,3 Bedroom House for Sale,2.0,190.0,No,114571065.0,House,2024-06-24,Yes,0.0,230.0,No,3495000,Sandown,44,3.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114189702,2 Bedroom Apartment / Flat for Sale,2.0,106.0,Yes,114189702.0,Apartment / Flat,2024-03-25,Yes,0.0,32447.0,Yes,2050000,Sandown,135,2.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114180294,4 Bedroom House for Sale,2.0,277.0,Yes,114180294.0,House,2024-03-22,Yes,0.0,330.0,Yes,4995000,Sandown,138,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114521677,3 Bedroom Townhouse for Sale,2.0,163.0,Yes,114521677.0,Townhouse,2024-06-11,,0.0,163.0,No,2929500,Sandown,57,3.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114337299,3 Bedroom House for Sale,2.0,130.0,Yes,114337299.0,House,2024-04-29,Yes,0.0,250.0,Yes,2449000,Sandown,100,3.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114453615,1 Bedroom Apartment / Flat for Sale,1.0,54.0,Yes,114453615.0,Apartment / Flat,2024-05-25,Yes,1.0,,Yes,1169000,Sandown,74,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114523822,3 Bedroom House for Sale,4.0,214.0,Yes,114523822.0,House,2024-06-11,Yes,0.0,325.0,Yes,4250000,Sandown,57,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114405289,3 Bedroom House for Sale,2.0,193.0,Yes,114405289.0,House,2024-05-15,,2.0,250.0,No,3495000,Sandown,84,3.0,2.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114441542,4 Bedroom House for Sale,4.0,212.0,Yes,114441542.0,House,2024-05-22,Yes,2.0,325.0,No,3995000,Sandown,77,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114584536,4 Bedroom House for Sale,4.0,200.0,Yes,114584536.0,House,2024-06-26,,1.0,247.0,No,3695000,Sandown,42,4.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114219075,4 Bedroom House for Sale,2.0,210.0,Yes,114219075.0,House,2024-04-03,Yes,0.0,250.0,No,3780000,Sandown,126,4.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114653677,3 Bedroom House for Sale,2.0,255.0,No,114653677.0,House,2024-07-12,Yes,0.0,275.0,No,3600000,Sandown,26,3.0,2.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114507917,1 Bedroom Apartment / Flat for Sale,1.0,38.0,No,114507917.0,Apartment / Flat,2024-06-07,No,2.0,38.0,No,719900,Sandown,61,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114305675,4 Bedroom House for Sale,2.0,195.0,Yes,114305675.0,House,2024-04-22,Yes,0.0,250.0,Yes,2995000,Sandown,107,4.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/112854119,1 Bedroom Apartment / Flat for Sale,1.0,42.0,No,112854119.0,Apartment / Flat,2024-05-14,Yes,1.0,,Yes,1049000,Sandown,85,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114622909,4 Bedroom House for Sale,4.0,301.0,Yes,114622909.0,House,2024-07-05,Yes,2.0,441.0,Yes,5350000,Sandown,33,4.0,4.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114708833,3 Bedroom House for Sale,4.0,,No,114708833.0,House,2024-07-24,,0.0,250.0,No,2990000,Sandown,14,3.0,,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114540041,4 Bedroom House for Sale,2.0,211.0,No,114540041.0,House,2024-06-14,Yes,2.0,250.0,No,3500000,Sandown,54,4.0,2.5,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114562354,5 Bedroom House for Sale,7.0,365.0,No,114562354.0,House,2024-06-20,Yes,2.0,548.0,No,6500000,Sandown,48,5.0,5.0,2.0,5.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114434774,4 Bedroom House for Sale,6.0,209.0,Yes,114434774.0,House,2024-05-21,Yes,2.0,250.0,No,3780000,Sandown,78,4.0,2.5,2.0,4.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114569980,3 Bedroom Apartment / Flat for Sale,1.0,118.0,No,114569980.0,Apartment / Flat,2024-06-23,,0.0,118.0,No,1984500,Sandown,45,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114503205,3 Bedroom Apartment / Flat for Sale,0.0,113.0,No,114503205.0,Apartment / Flat,2024-06-06,,0.0,113.0,No,1879500,Sandown,62,3.0,2.0,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114587837,4 Bedroom House for Sale,2.0,,Yes,114587837.0,House,2024-06-27,,0.0,333.0,No,4349999,Sandown,41,4.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114547615,3 Bedroom Townhouse for Sale,3.0,163.0,Yes,114547615.0,Townhouse,2024-06-18,No,1.0,,No,2929500,Sandown,50,3.0,2.5,2.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114094344,4 Bedroom House for Sale,2.0,248.0,Yes,114094344.0,House,2024-03-05,Yes,0.0,293.0,No,4195000,Sandown,155,4.0,4.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114552969,4 Bedroom House for Sale,4.0,196.0,No,114552969.0,House,2024-06-19,Yes,2.0,313.0,No,4050000,Sandown,49,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114613241,5 Bedroom House for Sale,5.0,363.0,No,114613241.0,House,2024-07-03,,0.0,545.0,No,6499000,Sandown,35,5.0,5.0,2.0,3.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114504871,4 Bedroom House for Sale,4.0,227.0,Yes,114504871.0,House,2024-06-06,Yes,0.0,250.0,Yes,3995000,Sandown,62,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114574211,4 Bedroom House for Sale,2.0,,Yes,114574211.0,House,2024-06-24,,0.0,250.0,No,4000000,Sandown,44,4.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114735478,3 Bedroom House for Sale,4.0,,No,114735478.0,House,2024-07-31,,0.0,250.0,No,2775000,Sandown,7,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114329013,3 Bedroom House for Sale,4.0,175.0,Yes,114329013.0,House,2024-04-26,Yes,0.0,300.0,No,2850000,Sandown,103,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114539054,4 Bedroom House for Sale,4.0,212.0,No,114539054.0,House,2024-06-14,Yes,2.0,324.0,No,3995000,Sandown,54,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114421901,2 Bedroom Apartment / Flat for Sale,2.0,106.0,Yes,114421901.0,Apartment / Flat,2024-05-18,Yes,2.0,,Yes,1749900,Sandown,81,2.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114573079,3 Bedroom Townhouse for Sale,1.0,113.0,No,114573079.0,Townhouse,2024-06-24,,0.0,,No,1879500,Sandown,44,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114316851,3 Bedroom House for Sale,2.0,189.0,Yes,114316851.0,House,2024-04-24,,2.0,250.0,No,3545000,Sandown,105,3.0,2.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114472898,4 Bedroom House for Sale,4.0,241.0,Yes,114472898.0,House,2024-05-30,Yes,0.0,385.0,No,4495000,Sandown,69,4.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114742823,3 Bedroom House for Sale,4.0,,Yes,114742823.0,House,2024-08-02,Yes,0.0,280.0,No,2799999,Sandown,5,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114603382,4 Bedroom House for Sale,4.0,,No,114603382.0,House,2024-07-01,Yes,2.0,325.0,No,3850000,Sandown,37,4.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114556769,4 Bedroom House for Sale,4.0,210.0,Yes,114556769.0,House,2024-06-19,Yes,2.0,250.0,No,3780000,Sandown,49,4.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114496397,4 Bedroom House for Sale,4.0,240.0,Yes,114496397.0,House,2024-06-05,Yes,0.0,250.0,No,3950000,Sandown,63,4.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114658310,3 Bedroom House for Sale,2.0,230.0,No,114658310.0,House,2024-07-13,Yes,2.0,275.0,No,4075000,Sandown,25,3.0,2.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114670214,3 Bedroom Apartment / Flat for Sale,1.0,,No,114670214.0,Apartment / Flat,2024-07-16,,0.0,,No,1879500,Sandown,22,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114730519,4 Bedroom House for Sale,2.0,,No,114730519.0,House,2024-07-30,,0.0,250.0,No,3050000,Sandown,8,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/112319478,1 Bedroom Apartment / Flat for Sale,1.0,42.0,No,112319478.0,Apartment / Flat,2024-05-14,Yes,1.0,,Yes,999000,Sandown,85,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114565828,3 Bedroom Apartment / Flat for Sale,1.0,118.0,No,114565828.0,Apartment / Flat,2024-06-21,Yes,0.0,,No,1890000,Sandown,47,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113986114,3 Bedroom House for Sale,5.0,266.0,Yes,113986114.0,House,2024-02-12,Yes,3.0,362.0,No,3995000,Sandown,177,3.0,3.0,2.0,3.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114430328,4 Bedroom House for Sale,4.0,196.0,No,114430328.0,House,2024-05-21,Yes,0.0,312.0,No,4195000,Sandown,78,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114611314,3 Bedroom Apartment / Flat for Sale,1.0,,No,114611314.0,Apartment / Flat,2024-07-03,,0.0,,No,1984500,Sandown,35,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114690077,3 Bedroom House for Sale,3.0,166.0,Yes,114690077.0,House,2024-07-20,Yes,0.0,280.0,No,2799000,Sandown,18,3.0,2.0,2.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114521274,3 Bedroom House for Sale,2.0,193.0,No,114521274.0,House,2024-06-11,,0.0,227.0,No,3495000,Sandown,57,3.0,2.5,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114231645,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114231645.0,Apartment / Flat,2024-04-05,No,0.0,,No,1879500,Sandown,124,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114581230,3 Bedroom Apartment / Flat for Sale,2.0,118.0,No,114581230.0,Apartment / Flat,2024-06-25,,1.0,,No,1879500,Sandown,43,3.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114717186,3 Bedroom House for Sale,2.0,,No,114717186.0,House,2024-07-26,,0.0,250.0,No,3349000,Sandown,12,3.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114520832,3 Bedroom House for Sale,2.0,193.0,No,114520832.0,House,2024-06-11,,0.0,230.0,No,3495000,Sandown,57,3.0,2.5,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114369246,1 Bedroom Apartment / Flat for Sale,1.0,,Yes,114369246.0,Apartment / Flat,2024-05-07,Yes,0.0,,Yes,980000,Sandown,92,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114633897,4 Bedroom House for Sale,4.0,,No,114633897.0,House,2024-07-08,Yes,2.0,250.0,No,3960000,Sandown,30,4.0,3.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114537492,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114537492.0,Apartment / Flat,2024-06-14,No,2.0,,No,1879500,Sandown,54,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114251539,3 Bedroom House for Sale,2.0,150.0,Yes,114251539.0,House,2024-04-10,,0.0,250.0,Yes,2500000,Sandown,119,3.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114458165,4 Bedroom House for Sale,5.0,237.0,Yes,114458165.0,House,2024-05-27,Yes,0.0,385.0,No,4495000,Sandown,72,4.0,3.0,2.0,3.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114695714,3 Bedroom Apartment / Flat for Sale,1.0,,No,114695714.0,Apartment / Flat,2024-07-22,,0.0,,No,1879500,Sandown,16,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114459028,4 Bedroom House for Sale,4.0,245.0,Yes,114459028.0,House,2024-05-27,Yes,0.0,250.0,No,3780000,Sandown,72,4.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114583305,1 Bedroom Apartment / Flat for Sale,1.0,,No,114583305.0,Apartment / Flat,2024-06-26,Yes,1.0,,Yes,1150000,Sandown,42,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114329888,3 Bedroom Apartment / Flat for Sale,2.0,139.0,No,114329888.0,Apartment / Flat,2024-04-26,No,2.0,4862.0,No,2131500,Sandown,103,3.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114329912,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114329912.0,Apartment / Flat,2024-04-26,No,2.0,113.0,No,1879500,Sandown,103,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114430331,4 Bedroom House for Sale,4.0,231.0,No,114430331.0,House,2024-05-21,Yes,0.0,341.0,No,4200000,Sandown,78,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114441231,4 Bedroom House for Sale,4.0,241.0,Yes,114441231.0,House,2024-05-22,Yes,2.0,385.0,No,4495000,Sandown,77,4.0,3.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114441232,4 Bedroom House for Sale,4.0,241.0,Yes,114441232.0,House,2024-05-22,Yes,2.0,385.0,No,4495000,Sandown,77,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114236377,3 Bedroom Apartment / Flat for Sale,2.0,108.0,No,114236377.0,Apartment / Flat,2024-04-06,Yes,0.0,,No,1959900,Sandown,123,3.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114547816,3 Bedroom Apartment / Flat for Sale,1.0,118.0,Yes,114547816.0,Apartment / Flat,2024-06-18,No,1.0,,No,1984500,Sandown,50,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114618798,3 Bedroom Apartment / Flat for Sale,1.0,,Yes,114618798.0,Apartment / Flat,2024-07-04,No,2.0,,No,1879500,Sandown,34,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114235924,2 Bedroom Apartment / Flat for Sale,2.0,72.0,No,114235924.0,Apartment / Flat,2024-04-06,Yes,0.0,,No,1599900,Sandown,123,2.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114236392,3 Bedroom Apartment / Flat for Sale,2.0,108.0,No,114236392.0,Apartment / Flat,2024-04-06,Yes,0.0,,No,2279900,Sandown,123,3.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114446450,4 Bedroom House for Sale,4.0,241.0,Yes,114446450.0,House,2024-05-23,Yes,0.0,385.0,No,4495000,Sandown,76,4.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114496920,4 Bedroom House for Sale,4.0,240.0,No,114496920.0,House,2024-06-05,No,0.0,276.0,No,4150000,Sandown,63,4.0,4.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114235904,1 Bedroom Apartment / Flat for Sale,1.0,66.0,No,114235904.0,Apartment / Flat,2024-04-06,Yes,0.0,,No,1259900,Sandown,123,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114533404,4 Bedroom House for Sale,2.0,,Yes,114533404.0,House,2024-06-13,,0.0,500.0,Yes,5500000,Sandown,55,4.0,4.5,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113914559,4 Bedroom House for Sale,4.0,256.0,Yes,113914559.0,House,2024-01-29,Yes,2.0,325.0,Yes,3995000,Sandown,191,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114547914,3 Bedroom Apartment / Flat for Sale,1.0,113.0,Yes,114547914.0,Apartment / Flat,2024-06-18,No,1.0,,No,1879500,Sandown,50,3.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114016976,3 Bedroom House for Sale,2.0,160.0,Yes,114016976.0,House,2024-02-18,Yes,0.0,250.0,No,2799000,Sandown,171,3.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114270434,1 Bedroom Apartment / Flat for Sale,1.0,50.0,No,114270434.0,Apartment / Flat,2024-04-15,No,0.0,,No,1370000,Sandown,114,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114445045,4 Bedroom House for Sale,4.0,209.0,Yes,114445045.0,House,2024-05-23,Yes,0.0,250.0,No,3780000,Sandown,76,4.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114405237,1 Bedroom Apartment / Flat for Sale,1.0,64.0,No,114405237.0,Apartment / Flat,2024-05-15,Yes,0.0,,Yes,1280000,Sandown,84,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114553243,4 Bedroom House for Sale,4.0,211.0,No,114553243.0,House,2024-06-19,Yes,2.0,316.0,No,3795000,Sandown,49,4.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114481654,1 Bedroom Apartment / Flat for Sale,1.0,54.0,Yes,114481654.0,Apartment / Flat,2024-06-02,Yes,1.0,,Yes,1149000,Sandown,66,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114583541,4 Bedroom House for Sale,5.0,240.0,No,114583541.0,House,2024-06-26,,0.0,275.0,No,4190000,Sandown,42,4.0,4.0,2.0,3.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114158934,2 Bedroom Apartment / Flat for Sale,2.0,106.0,Yes,114158934.0,Apartment / Flat,2024-03-18,Yes,0.0,,Yes,1780000,Sandown,142,2.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114576495,3 Bedroom Apartment / Flat for Sale,1.0,,No,114576495.0,Apartment / Flat,2024-06-24,No,2.0,,No,1879500,Sandown,44,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114694551,3 Bedroom House for Sale,2.0,,No,114694551.0,House,2024-07-22,,0.0,250.0,No,2775000,Sandown,16,3.0,2.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114485455,4 Bedroom House for Sale,4.0,,Yes,114485455.0,House,2024-06-03,Yes,0.0,325.0,No,4199000,Sandown,65,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114556567,4 Bedroom House for Sale,4.0,209.0,Yes,114556567.0,House,2024-06-19,Yes,2.0,250.0,No,3780000,Sandown,49,4.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114329129,5 Bedroom House for Sale,4.0,364.0,Yes,114329129.0,House,2024-04-26,Yes,3.0,544.0,No,6500000,Sandown,103,5.0,5.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113957090,3 Bedroom House for Sale,4.0,135.0,Yes,113957090.0,House,2024-02-06,Yes,2.0,250.0,No,2750000,Sandown,183,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114437114,4 Bedroom House for Sale,4.0,223.0,Yes,114437114.0,House,2024-05-22,Yes,0.0,250.0,No,3990000,Sandown,77,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114536985,3 Bedroom House for Sale,4.0,,No,114536985.0,House,2024-06-14,Yes,2.0,251.0,No,3495000,Sandown,54,3.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114544629,House for Sale,0.0,113.0,No,114544629.0,House,2024-06-17,,0.0,,No,1879500,Sandown,51,,2.5,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114247455,4 Bedroom House for Sale,4.0,225.0,Yes,114247455.0,House,2024-04-09,Yes,0.0,346.0,No,3500000,Sandown,120,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114317816,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114317816.0,Apartment / Flat,2024-04-24,No,0.0,4862.0,No,1879500,Sandown,105,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114490469,4 Bedroom House for Sale,4.0,166.0,No,114490469.0,House,2024-06-04,No,2.0,266.0,No,3595000,Sandown,64,4.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114533588,4 Bedroom House for Sale,3.0,,Yes,114533588.0,House,2024-06-13,,0.0,441.0,Yes,5350000,Sandown,55,4.0,4.0,3.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114137368,4 Bedroom House for Sale,1.0,219.0,Yes,114137368.0,House,2024-03-13,,0.0,320.0,No,4349000,Sandown,147,4.0,3.0,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114520810,House for Sale,0.0,130.0,No,114520810.0,House,2024-06-11,,0.0,,No,2749000,Sandown,57,,,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114485567,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114485567.0,Apartment / Flat,2024-06-03,No,2.0,,No,1984500,Sandown,65,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114520749,3 Bedroom House for Sale,1.0,155.0,No,114520749.0,House,2024-06-11,No,0.0,,No,2749000,Sandown,57,3.0,2.0,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114124260,2 Bedroom Townhouse for Sale,1.0,127.0,No,114124260.0,Townhouse,2024-03-11,Yes,2.0,,No,2350000,Sandown,149,2.0,2.0,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114529459,House for Sale,1.0,155.0,No,114529459.0,House,2024-06-12,No,0.0,,No,2749000,Sandown,56,3.0,2.0,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114634435,4 Bedroom House for Sale,4.0,,Yes,114634435.0,House,2024-07-08,Yes,2.0,241.0,No,4400000,Sandown,30,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114171576,4 Bedroom House for Sale,4.0,200.0,Yes,114171576.0,House,2024-03-20,Yes,0.0,346.0,No,3200000,Sandown,140,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114114239,2 Bedroom Townhouse for Sale,1.0,138.0,No,114114239.0,Townhouse,2024-03-08,Yes,2.0,,No,2500000,Sandown,152,2.0,2.0,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114419062,4 Bedroom House for Sale,1.0,250.0,Yes,114419062.0,House,2024-05-17,Yes,0.0,250.0,Yes,3995000,Sandown,82,4.0,3.0,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114184138,1 Bedroom Apartment / Flat for Sale,1.0,49.0,No,114184138.0,Apartment / Flat,2024-03-23,Yes,0.0,,No,1144900,Sandown,137,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114083269,1 Bedroom Apartment / Flat for Sale,1.0,54.0,No,114083269.0,Apartment / Flat,2024-03-03,Yes,0.0,,No,1099900,Sandown,157,1.0,1.0,0.0,1.0
